2026-07-19T19:37:52-05:00
Running ./build/ejecutable_experimentos
Run on (12 X 4400 MHz CPU s)
CPU Caches:
  L1 Data 48 KiB (x6)
  L1 Instruction 32 KiB (x6)
  L2 Unified 1280 KiB (x6)
  L3 Unified 12288 KiB (x1)
Load Average: 1.00, 1.28, 1.17
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
***WARNING*** Library was built as DEBUG. Timings may be affected.
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"Comparaciones","Intercambios","RAM_Auxiliar_KB"
"BM_MergeSort/100000/1/repeats:30_stddev",30,307459,303338,ns,,,,,,0,0,0
"BM_MergeSort/100000/1/repeats:30_cv",30,302773,299135,ns,,,,,,0,0,0
"BM_MergeSort/100000/2/repeats:30",21,3.32056e+07,3.31528e+07,ns,,,,,,815024,3.33786e+06,390.625
"BM_MergeSort/100000/2/repeats:30",21,3.3008e+07,3.29654e+07,ns,,,,,,815024,3.33786e+06,390.625
"BM_MergeSort/100000/2/repeats:30",21,3.32251e+07,3.31733e+07,ns,,,,,,815024,3.33786e+06,390.625
"BM_MergeSort/100000/2/repeats:30",21,3.32049e+07,3.31607e+07,ns,,,,,,815024,3.33786e+06,390.625
"BM_MergeSort/100000/2/repeats:30",21,3.3086e+07,3.30432e+07,ns,,,,,,815024,3.33786e+06,390.625
"BM_MergeSort/100000/2/repeats:30",21,3.28138e+07,3.27741e+07,ns,,,,,,815024,3.33786e+06,390.625
"BM_MergeSort/100000/2/repeats:30",21,3.33142e+07,3.32635e+07,ns,,,,,,815024,3.33786e+06,390.625
"BM_MergeSort/100000/2/repeats:30",21,3.30513e+07,3.301e+07,ns,,,,,,815024,3.33786e+06,390.625
"BM_MergeSort/100000/2/repeats:30",21,3.31474e+07,3.30996e+07,ns,,,,,,815024,3.33786e+06,390.625
"BM_MergeSort/100000/2/repeats:30",21,3.31336e+07,3.309e+07,ns,,,,,,815024,3.33786e+06,390.625
"BM_MergeSort/100000/2/repeats:30",21,3.28669e+07,3.28292e+07,ns,,,,,,815024,3.33786e+06,390.625
"BM_MergeSort/100000/2/repeats:30",21,3.33375e+07,3.3299e+07,ns,,,,,,815024,3.33786e+06,390.625
"BM_MergeSort/100000/2/repeats:30",21,3.31023e+07,3.30499e+07,ns,,,,,,815024,3.33786e+06,390.625
"BM_MergeSort/100000/2/repeats:30",21,3.3125e+07,3.308e+07,ns,,,,,,815024,3.33786e+06,390.625
"BM_MergeSort/100000/2/repeats:30",21,3.28349e+07,3.28e+07,ns,,,,,,815024,3.33786e+06,390.625
"BM_MergeSort/100000/2/repeats:30",21,3.34207e+07,3.33581e+07,ns,,,,,,815024,3.33786e+06,390.625
"BM_MergeSort/100000/2/repeats:30",21,3.30156e+07,3.29718e+07,ns,,,,,,815024,3.33786e+06,390.625
"BM_MergeSort/100000/2/repeats:30",21,3.31843e+07,3.31421e+07,ns,,,,,,815024,3.33786e+06,390.625
"BM_MergeSort/100000/2/repeats:30",21,3.32627e+07,3.32181e+07,ns,,,,,,815024,3.33786e+06,390.625
"BM_MergeSort/100000/2/repeats:30",21,3.33195e+07,3.32714e+07,ns,,,,,,815024,3.33786e+06,390.625
"BM_MergeSort/100000/2/repeats:30",21,3.31968e+07,3.31565e+07,ns,,,,,,815024,3.33786e+06,390.625
"BM_MergeSort/100000/2/repeats:30",21,3.28608e+07,3.28248e+07,ns,,,,,,815024,3.33786e+06,390.625
"BM_MergeSort/100000/2/repeats:30",21,3.33194e+07,3.32702e+07,ns,,,,,,815024,3.33786e+06,390.625
"BM_MergeSort/100000/2/repeats:30",21,3.32551e+07,3.32086e+07,ns,,,,,,815024,3.33786e+06,390.625
"BM_MergeSort/100000/2/repeats:30",21,3.31876e+07,3.31449e+07,ns,,,,,,815024,3.33786e+06,390.625
"BM_MergeSort/100000/2/repeats:30",21,3.31878e+07,3.31418e+07,ns,,,,,,815024,3.33786e+06,390.625
"BM_MergeSort/100000/2/repeats:30",21,3.33519e+07,3.33034e+07,ns,,,,,,815024,3.33786e+06,390.625
"BM_MergeSort/100000/2/repeats:30",21,3.32103e+07,3.3166e+07,ns,,,,,,815024,3.33786e+06,390.625
"BM_MergeSort/100000/2/repeats:30",21,3.32262e+07,3.31738e+07,ns,,,,,,815024,3.33786e+06,390.625
"BM_MergeSort/100000/2/repeats:30",21,3.29519e+07,3.29159e+07,ns,,,,,,815024,3.33786e+06,390.625
"BM_MergeSort/100000/2/repeats:30_mean",30,3.31469e+07,3.31019e+07,ns,,,,,,815024,3.33786e+06,390.625
"BM_MergeSort/100000/2/repeats:30_median",30,3.31877e+07,3.31435e+07,ns,,,,,,815024,3.33786e+06,390.625
"BM_MergeSort/100000/2/repeats:30_stddev",30,161357,157213,ns,,,,,,0,0,0
"BM_MergeSort/100000/2/repeats:30_cv",30,162265,158312,ns,,,,,,0,0,0
"BM_MergeSort/100000/3/repeats:30",18,3.98944e+07,3.98092e+07,ns,,,,,,1.48966e+06,3.33786e+06,390.625
"BM_MergeSort/100000/3/repeats:30",18,3.86447e+07,3.8598e+07,ns,,,,,,1.48962e+06,3.33786e+06,390.625
"BM_MergeSort/100000/3/repeats:30",18,3.91889e+07,3.91307e+07,ns,,,,,,1.4905e+06,3.33786e+06,390.625
"BM_MergeSort/100000/3/repeats:30",18,3.87455e+07,3.86987e+07,ns,,,,,,1.48893e+06,3.33786e+06,390.625
"BM_MergeSort/100000/3/repeats:30",18,3.92493e+07,3.91968e+07,ns,,,,,,1.4884e+06,3.33786e+06,390.625
"BM_MergeSort/100000/3/repeats:30",18,3.88196e+07,3.87641e+07,ns,,,,,,1.48929e+06,3.33786e+06,390.625
"BM_MergeSort/100000/3/repeats:30",18,3.89127e+07,3.88619e+07,ns,,,,,,1.48886e+06,3.33786e+06,390.625
"BM_MergeSort/100000/3/repeats:30",18,3.93575e+07,3.92954e+07,ns,,,,,,1.4908e+06,3.33786e+06,390.625
"BM_MergeSort/100000/3/repeats:30",18,4.00276e+07,3.9958e+07,ns,,,,,,1.49152e+06,3.33786e+06,390.625
"BM_MergeSort/100000/3/repeats:30",18,3.88578e+07,3.88071e+07,ns,,,,,,1.49021e+06,3.33786e+06,390.625
"BM_MergeSort/100000/3/repeats:30",18,3.87567e+07,3.87037e+07,ns,,,,,,1.49024e+06,3.33786e+06,390.625
"BM_MergeSort/100000/3/repeats:30",18,3.85957e+07,3.85501e+07,ns,,,,,,1.48933e+06,3.33786e+06,390.625
"BM_MergeSort/100000/3/repeats:30",18,3.87632e+07,3.87147e+07,ns,,,,,,1.49036e+06,3.33786e+06,390.625
"BM_MergeSort/100000/3/repeats:30",18,3.852e+07,3.84712e+07,ns,,,,,,1.49099e+06,3.33786e+06,390.625
"BM_MergeSort/100000/3/repeats:30",18,3.86713e+07,3.8627e+07,ns,,,,,,1.49047e+06,3.33786e+06,390.625
"BM_MergeSort/100000/3/repeats:30",18,3.91618e+07,3.90902e+07,ns,,,,,,1.49019e+06,3.33786e+06,390.625
"BM_MergeSort/100000/3/repeats:30",18,3.90487e+07,3.8992e+07,ns,,,,,,1.49002e+06,3.33786e+06,390.625
"BM_MergeSort/100000/3/repeats:30",18,3.92972e+07,3.92343e+07,ns,,,,,,1.49097e+06,3.33786e+06,390.625
"BM_MergeSort/100000/3/repeats:30",18,3.85609e+07,3.85168e+07,ns,,,,,,1.49006e+06,3.33786e+06,390.625
"BM_MergeSort/100000/3/repeats:30",18,3.91851e+07,3.91279e+07,ns,,,,,,1.49037e+06,3.33786e+06,390.625
"BM_MergeSort/100000/3/repeats:30",18,3.84751e+07,3.84321e+07,ns,,,,,,1.49051e+06,3.33786e+06,390.625
"BM_MergeSort/100000/3/repeats:30",18,3.89156e+07,3.88636e+07,ns,,,,,,1.48989e+06,3.33786e+06,390.625
"BM_MergeSort/100000/3/repeats:30",18,3.85567e+07,3.8503e+07,ns,,,,,,1.49127e+06,3.33786e+06,390.625
"BM_MergeSort/100000/3/repeats:30",18,3.86354e+07,3.85895e+07,ns,,,,,,1.48973e+06,3.33786e+06,390.625
"BM_MergeSort/100000/3/repeats:30",18,3.88018e+07,3.87498e+07,ns,,,,,,1.48958e+06,3.33786e+06,390.625
"BM_MergeSort/100000/3/repeats:30",18,3.887e+07,3.8817e+07,ns,,,,,,1.4915e+06,3.33786e+06,390.625
"BM_MergeSort/100000/3/repeats:30",18,3.85753e+07,3.85307e+07,ns,,,,,,1.49144e+06,3.33786e+06,390.625
"BM_MergeSort/100000/3/repeats:30",18,3.86707e+07,3.86175e+07,ns,,,,,,1.48926e+06,3.33786e+06,390.625
"BM_MergeSort/100000/3/repeats:30",18,3.87434e+07,3.86897e+07,ns,,,,,,1.49018e+06,3.33786e+06,390.625
"BM_MergeSort/100000/3/repeats:30",18,3.91738e+07,3.91171e+07,ns,,,,,,1.49061e+06,3.33786e+06,390.625
"BM_MergeSort/100000/3/repeats:30_mean",30,3.89225e+07,3.88686e+07,ns,,,,,,1.49016e+06,3.33786e+06,390.625
"BM_MergeSort/100000/3/repeats:30_median",30,3.88107e+07,3.87569e+07,ns,,,,,,1.4902e+06,3.33786e+06,390.625
"BM_MergeSort/100000/3/repeats:30_stddev",30,379069,371141,ns,,,,,,801.991,0,0
"BM_MergeSort/100000/3/repeats:30_cv",30,324635,318287,ns,,,,,,0.000538192,0,0
"BM_MergeSort/1000000/0/repeats:30",1,5.19533e+08,5.18831e+08,ns,,,,,,1.86747e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/0/repeats:30",1,5.18941e+08,5.18068e+08,ns,,,,,,1.86742e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/0/repeats:30",1,5.11429e+08,5.10721e+08,ns,,,,,,1.8674e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/0/repeats:30",1,5.20996e+08,5.20148e+08,ns,,,,,,1.86743e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/0/repeats:30",1,5.09501e+08,5.08905e+08,ns,,,,,,1.86746e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/0/repeats:30",1,5.10128e+08,5.09523e+08,ns,,,,,,1.86732e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/0/repeats:30",1,5.10111e+08,5.09467e+08,ns,,,,,,1.8675e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/0/repeats:30",1,5.10907e+08,5.10309e+08,ns,,,,,,1.86749e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/0/repeats:30",1,5.11171e+08,5.10531e+08,ns,,,,,,1.86742e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/0/repeats:30",1,5.11814e+08,5.11154e+08,ns,,,,,,1.86737e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/0/repeats:30",1,5.1644e+08,5.15693e+08,ns,,,,,,1.86745e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/0/repeats:30",1,5.23165e+08,5.2229e+08,ns,,,,,,1.86739e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/0/repeats:30",1,5.11461e+08,5.10769e+08,ns,,,,,,1.8675e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/0/repeats:30",1,5.18201e+08,5.17427e+08,ns,,,,,,1.86734e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/0/repeats:30",1,5.21412e+08,5.2057e+08,ns,,,,,,1.86742e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/0/repeats:30",1,5.10566e+08,5.09932e+08,ns,,,,,,1.8674e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/0/repeats:30",1,5.1651e+08,5.15602e+08,ns,,,,,,1.86742e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/0/repeats:30",1,5.14645e+08,5.13879e+08,ns,,,,,,1.86744e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/0/repeats:30",1,5.14488e+08,5.13824e+08,ns,,,,,,1.86741e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/0/repeats:30",1,5.16992e+08,5.16139e+08,ns,,,,,,1.86736e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/0/repeats:30",1,5.13632e+08,5.12971e+08,ns,,,,,,1.86742e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/0/repeats:30",1,5.12051e+08,5.11276e+08,ns,,,,,,1.86741e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/0/repeats:30",1,5.1172e+08,5.11108e+08,ns,,,,,,1.8675e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/0/repeats:30",1,5.28996e+08,5.28198e+08,ns,,,,,,1.86739e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/0/repeats:30",1,5.13161e+08,5.12521e+08,ns,,,,,,1.86738e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/0/repeats:30",1,5.11301e+08,5.10665e+08,ns,,,,,,1.86742e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/0/repeats:30",1,5.08535e+08,5.07975e+08,ns,,,,,,1.86756e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/0/repeats:30",1,5.13023e+08,5.12367e+08,ns,,,,,,1.86739e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/0/repeats:30",1,5.13192e+08,5.12482e+08,ns,,,,,,1.86746e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/0/repeats:30",1,5.221e+08,5.21345e+08,ns,,,,,,1.86741e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/0/repeats:30_mean",30,5.14871e+08,5.14156e+08,ns,,,,,,1.86743e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/0/repeats:30_median",30,5.13177e+08,5.12501e+08,ns,,,,,,1.86742e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/0/repeats:30_stddev",30,4.90004e+06,4.82684e+06,ns,,,,,,508.417,0,0
"BM_MergeSort/1000000/0/repeats:30_cv",30,317234,312929,ns,,,,,,2.72256e-05,0,0
"BM_MergeSort/1000000/1/repeats:30",2,4.03705e+08,4.02826e+08,ns,,,,,,1.00664e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/1/repeats:30",2,4.03832e+08,4.02637e+08,ns,,,,,,1.00664e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/1/repeats:30",2,4.03876e+08,4.02683e+08,ns,,,,,,1.00664e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/1/repeats:30",2,3.86973e+08,3.86267e+08,ns,,,,,,1.00664e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/1/repeats:30",2,3.87819e+08,3.87112e+08,ns,,,,,,1.00664e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/1/repeats:30",2,3.94762e+08,3.93896e+08,ns,,,,,,1.00664e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/1/repeats:30",2,3.9453e+08,3.93772e+08,ns,,,,,,1.00664e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/1/repeats:30",2,3.9957e+08,3.98617e+08,ns,,,,,,1.00664e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/1/repeats:30",2,3.94168e+08,3.93113e+08,ns,,,,,,1.00664e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/1/repeats:30",2,3.88411e+08,3.87694e+08,ns,,,,,,1.00664e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/1/repeats:30",2,3.84033e+08,3.83272e+08,ns,,,,,,1.00664e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/1/repeats:30",2,3.94146e+08,3.93069e+08,ns,,,,,,1.00664e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/1/repeats:30",2,3.96037e+08,3.95096e+08,ns,,,,,,1.00664e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/1/repeats:30",2,3.84672e+08,3.84011e+08,ns,,,,,,1.00664e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/1/repeats:30",2,3.87442e+08,3.86757e+08,ns,,,,,,1.00664e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/1/repeats:30",2,3.89208e+08,3.88463e+08,ns,,,,,,1.00664e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/1/repeats:30",2,3.85441e+08,3.84741e+08,ns,,,,,,1.00664e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/1/repeats:30",2,3.88161e+08,3.87514e+08,ns,,,,,,1.00664e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/1/repeats:30",2,3.87743e+08,3.87091e+08,ns,,,,,,1.00664e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/1/repeats:30",2,3.86094e+08,3.85488e+08,ns,,,,,,1.00664e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/1/repeats:30",2,3.85031e+08,3.8444e+08,ns,,,,,,1.00664e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/1/repeats:30",2,3.83536e+08,3.82883e+08,ns,,,,,,1.00664e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/1/repeats:30",2,3.85325e+08,3.84744e+08,ns,,,,,,1.00664e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/1/repeats:30",2,3.84717e+08,3.8416e+08,ns,,,,,,1.00664e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/1/repeats:30",2,3.89115e+08,3.88272e+08,ns,,,,,,1.00664e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/1/repeats:30",2,3.92604e+08,3.91763e+08,ns,,,,,,1.00664e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/1/repeats:30",2,3.88168e+08,3.87152e+08,ns,,,,,,1.00664e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/1/repeats:30",2,3.88815e+08,3.8783e+08,ns,,,,,,1.00664e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/1/repeats:30",2,3.84751e+08,3.841e+08,ns,,,,,,1.00664e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/1/repeats:30",2,3.91455e+08,3.90707e+08,ns,,,,,,1.00664e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/1/repeats:30_mean",30,3.90471e+08,3.89672e+08,ns,,,,,,1.00664e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/1/repeats:30_median",30,3.88289e+08,3.87604e+08,ns,,,,,,1.00664e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/1/repeats:30_stddev",30,6.0492e+06,5.90842e+06,ns,,,,,,0,0,0
"BM_MergeSort/1000000/1/repeats:30_cv",30,516402,505418,ns,,,,,,0,0,0
"BM_MergeSort/1000000/2/repeats:30",2,3.88864e+08,3.87709e+08,ns,,,,,,9.88499e+06,3.99028e+07,3906.25
"BM_MergeSort/1000000/2/repeats:30",2,3.86134e+08,3.85281e+08,ns,,,,,,9.88499e+06,3.99028e+07,3906.25
"BM_MergeSort/1000000/2/repeats:30",2,3.811e+08,3.79964e+08,ns,,,,,,9.88499e+06,3.99028e+07,3906.25
"BM_MergeSort/1000000/2/repeats:30",2,3.83566e+08,3.82725e+08,ns,,,,,,9.88499e+06,3.99028e+07,3906.25
"BM_MergeSort/1000000/2/repeats:30",2,3.84163e+08,3.83143e+08,ns,,,,,,9.88499e+06,3.99028e+07,3906.25
"BM_MergeSort/1000000/2/repeats:30",2,3.79627e+08,3.78842e+08,ns,,,,,,9.88499e+06,3.99028e+07,3906.25
"BM_MergeSort/1000000/2/repeats:30",2,3.82649e+08,3.81669e+08,ns,,,,,,9.88499e+06,3.99028e+07,3906.25
"BM_MergeSort/1000000/2/repeats:30",2,3.85296e+08,3.83803e+08,ns,,,,,,9.88499e+06,3.99028e+07,3906.25
"BM_MergeSort/1000000/2/repeats:30",2,3.89434e+08,3.88697e+08,ns,,,,,,9.88499e+06,3.99028e+07,3906.25
"BM_MergeSort/1000000/2/repeats:30",2,3.79235e+08,3.78531e+08,ns,,,,,,9.88499e+06,3.99028e+07,3906.25
"BM_MergeSort/1000000/2/repeats:30",2,3.8845e+08,3.87557e+08,ns,,,,,,9.88499e+06,3.99028e+07,3906.25
"BM_MergeSort/1000000/2/repeats:30",2,3.82174e+08,3.81348e+08,ns,,,,,,9.88499e+06,3.99028e+07,3906.25
"BM_MergeSort/1000000/2/repeats:30",2,3.75941e+08,3.75401e+08,ns,,,,,,9.88499e+06,3.99028e+07,3906.25
"BM_MergeSort/1000000/2/repeats:30",2,3.82561e+08,3.81861e+08,ns,,,,,,9.88499e+06,3.99028e+07,3906.25
"BM_MergeSort/1000000/2/repeats:30",2,3.80943e+08,3.80239e+08,ns,,,,,,9.88499e+06,3.99028e+07,3906.25
"BM_MergeSort/1000000/2/repeats:30",2,3.82106e+08,3.81213e+08,ns,,,,,,9.88499e+06,3.99028e+07,3906.25
"BM_MergeSort/1000000/2/repeats:30",2,3.87104e+08,3.85984e+08,ns,,,,,,9.88499e+06,3.99028e+07,3906.25
"BM_MergeSort/1000000/2/repeats:30",2,3.82063e+08,3.81507e+08,ns,,,,,,9.88499e+06,3.99028e+07,3906.25
"BM_MergeSort/1000000/2/repeats:30",2,3.8599e+08,3.85236e+08,ns,,,,,,9.88499e+06,3.99028e+07,3906.25
"BM_MergeSort/1000000/2/repeats:30",2,3.77461e+08,3.76816e+08,ns,,,,,,9.88499e+06,3.99028e+07,3906.25
"BM_MergeSort/1000000/2/repeats:30",2,3.79185e+08,3.78615e+08,ns,,,,,,9.88499e+06,3.99028e+07,3906.25
"BM_MergeSort/1000000/2/repeats:30",2,3.78935e+08,3.78332e+08,ns,,,,,,9.88499e+06,3.99028e+07,3906.25
"BM_MergeSort/1000000/2/repeats:30",2,3.78612e+08,3.77995e+08,ns,,,,,,9.88499e+06,3.99028e+07,3906.25
"BM_MergeSort/1000000/2/repeats:30",2,3.78754e+08,3.78186e+08,ns,,,,,,9.88499e+06,3.99028e+07,3906.25
"BM_MergeSort/1000000/2/repeats:30",2,3.78388e+08,3.77813e+08,ns,,,,,,9.88499e+06,3.99028e+07,3906.25
"BM_MergeSort/1000000/2/repeats:30",2,3.78958e+08,3.78486e+08,ns,,,,,,9.88499e+06,3.99028e+07,3906.25
"BM_MergeSort/1000000/2/repeats:30",2,3.79881e+08,3.79181e+08,ns,,,,,,9.88499e+06,3.99028e+07,3906.25
"BM_MergeSort/1000000/2/repeats:30",2,3.77285e+08,3.76735e+08,ns,,,,,,9.88499e+06,3.99028e+07,3906.25
"BM_MergeSort/1000000/2/repeats:30",2,3.79253e+08,3.78635e+08,ns,,,,,,9.88499e+06,3.99028e+07,3906.25
"BM_MergeSort/1000000/2/repeats:30",2,3.77746e+08,3.77253e+08,ns,,,,,,9.88499e+06,3.99028e+07,3906.25
"BM_MergeSort/1000000/2/repeats:30_mean",30,3.81729e+08,3.80959e+08,ns,,,,,,9.88499e+06,3.99028e+07,3906.25
"BM_MergeSort/1000000/2/repeats:30_median",30,3.81021e+08,3.80101e+08,ns,,,,,,9.88499e+06,3.99028e+07,3906.25
"BM_MergeSort/1000000/2/repeats:30_stddev",30,3.74224e+06,3.59101e+06,ns,,,,,,0,0,0
"BM_MergeSort/1000000/2/repeats:30_cv",30,326780,314208,ns,,,,,,0,0,0
"BM_MergeSort/1000000/3/repeats:30",2,4.56007e+08,4.55042e+08,ns,,,,,,1.81307e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/3/repeats:30",2,4.58994e+08,4.57883e+08,ns,,,,,,1.81402e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/3/repeats:30",2,4.52913e+08,4.52189e+08,ns,,,,,,1.81386e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/3/repeats:30",2,4.49143e+08,4.48456e+08,ns,,,,,,1.81406e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/3/repeats:30",2,4.45802e+08,4.45212e+08,ns,,,,,,1.81369e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/3/repeats:30",2,4.48048e+08,4.47425e+08,ns,,,,,,1.81427e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/3/repeats:30",2,4.4956e+08,4.48879e+08,ns,,,,,,1.81358e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/3/repeats:30",2,4.46523e+08,4.4583e+08,ns,,,,,,1.81427e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/3/repeats:30",2,4.51473e+08,4.50632e+08,ns,,,,,,1.81399e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/3/repeats:30",2,4.52741e+08,4.51897e+08,ns,,,,,,1.8134e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/3/repeats:30",2,4.5841e+08,4.57404e+08,ns,,,,,,1.81389e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/3/repeats:30",2,4.49577e+08,4.48911e+08,ns,,,,,,1.81423e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/3/repeats:30",2,4.49065e+08,4.4841e+08,ns,,,,,,1.81416e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/3/repeats:30",2,4.48124e+08,4.47497e+08,ns,,,,,,1.8139e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/3/repeats:30",2,4.47771e+08,4.47128e+08,ns,,,,,,1.81323e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/3/repeats:30",2,4.45392e+08,4.44835e+08,ns,,,,,,1.81291e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/3/repeats:30",2,4.53958e+08,4.53176e+08,ns,,,,,,1.81407e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/3/repeats:30",2,4.50277e+08,4.49499e+08,ns,,,,,,1.81354e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/3/repeats:30",2,4.55889e+08,4.54897e+08,ns,,,,,,1.81383e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/3/repeats:30",2,4.55997e+08,4.54986e+08,ns,,,,,,1.81315e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/3/repeats:30",2,4.58179e+08,4.57088e+08,ns,,,,,,1.81404e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/3/repeats:30",2,4.53709e+08,4.52877e+08,ns,,,,,,1.81361e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/3/repeats:30",2,4.51668e+08,4.50922e+08,ns,,,,,,1.81315e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/3/repeats:30",2,4.52856e+08,4.51955e+08,ns,,,,,,1.81423e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/3/repeats:30",2,4.57914e+08,4.56713e+08,ns,,,,,,1.81406e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/3/repeats:30",2,4.55093e+08,4.53983e+08,ns,,,,,,1.81406e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/3/repeats:30",2,4.5244e+08,4.51563e+08,ns,,,,,,1.81366e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/3/repeats:30",2,4.51384e+08,4.50589e+08,ns,,,,,,1.81365e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/3/repeats:30",2,4.52852e+08,4.51851e+08,ns,,,,,,1.81434e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/3/repeats:30",2,4.52752e+08,4.51892e+08,ns,,,,,,1.81345e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/3/repeats:30_mean",30,4.5215e+08,4.51321e+08,ns,,,,,,1.81378e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/3/repeats:30_median",30,4.52591e+08,4.51707e+08,ns,,,,,,1.81388e+07,3.99028e+07,3906.25
"BM_MergeSort/1000000/3/repeats:30_stddev",30,3.81701e+06,3.65503e+06,ns,,,,,,4011.12,0,0
